Year	Week	Y15-19,T,NR,PL
2009	34	29.0
2009	35	24.0
2009	36	14.0
2009	37	23.0
2009	38	26.0
2009	39	24.0
2009	40	17.0
2009	41	35.0
2009	42	18.0
2009	43	21.0
2009	44	21.0
2009	45	15.0
2009	46	15.0
2009	47	25.0
2009	48	21.0
2009	49	27.0
2009	50	27.0
2009	51	24.0
2009	52	21.0
2009	53	25.0

2010	1	18.0
2010	2	12.0
2010	3	19.0
2010	4	13.0
2010	5	16.0
2010	6	14.0
2010	7	14.0
2010	8	17.0
2010	9	15.0
2010	10	12.0
2010	11	16.0
2010	12	23.0
2010	13	18.0
2010	14	18.0
2010	15	21.0
2010	16	26.0
2010	17	16.0
2010	18	12.0
2010	19	27.0
2010	20	28.0
2010	21	18.0
2010	22	26.0
2010	23	35.0
2010	24	28.0
2010	25	32.0
2010	26	37.0
2010	27	36.0
2010	28	35.0
2010	29	30.0
2010	30	11.0
2010	31	22.0
2010	32	25.0
2010	33	25.0
2010	34	17.0
2010	35	28.0
2010	36	19.0
2010	37	23.0
2010	38	26.0
2010	39	19.0
2010	40	18.0
2010	41	22.0
2010	42	28.0
2010	43	15.0
2010	44	23.0
2010	45	19.0
2010	46	13.0
2010	47	13.0
2010	48	20.0
2010	49	14.0
2010	50	8.0
2010	51	15.0
2010	52	28.0
2010	53	NaN

2011	1	15.0
2011	2	16.0
2011	3	22.0
2011	4	20.0
2011	5	26.0
2011	6	23.0
2011	7	18.0
2011	8	21.0
2011	9	16.0
2011	10	26.0
2011	11	14.0
2011	12	19.0
2011	13	16.0
2011	14	15.0
2011	15	24.0
2011	16	19.0
2011	17	15.0
2011	18	16.0
2011	19	17.0
2011	20	19.0
2011	21	19.0
2011	22	20.0
2011	23	30.0
2011	24	31.0
2011	25	26.0
2011	26	33.0
2011	27	17.0
2011	28	27.0
2011	29	26.0
2011	30	18.0
2011	31	21.0
2011	32	19.0
2011	33	22.0
2011	34	28.0
2011	35	23.0
2011	36	18.0
2011	37	19.0
2011	38	17.0
2011	39	27.0
2011	40	15.0
2011	41	15.0
2011	42	22.0
2011	43	24.0
2011	44	20.0
2011	45	26.0
2011	46	17.0
2011	47	16.0
2011	48	21.0
2011	49	11.0
2011	50	11.0
2011	51	15.0
2011	52	18.0
2011	53	NaN

2012	1	21.0
2012	2	22.0
2012	3	24.0
2012	4	17.0
2012	5	12.0
2012	6	19.0
2012	7	18.0
2012	8	15.0
2012	9	18.0
2012	10	17.0
2012	11	20.0
2012	12	23.0
2012	13	15.0
2012	14	17.0
2012	15	22.0
2012	16	15.0
2012	17	16.0
2012	18	21.0
2012	19	15.0
2012	20	20.0
2012	21	23.0
2012	22	16.0
2012	23	18.0
2012	24	15.0
2012	25	23.0
2012	26	27.0
2012	27	40.0
2012	28	18.0
2012	29	21.0
2012	30	29.0
2012	31	18.0
2012	32	18.0
2012	33	15.0
2012	34	23.0
2012	35	17.0
2012	36	15.0
2012	37	19.0
2012	38	20.0
2012	39	19.0
2012	40	25.0
2012	41	14.0
2012	42	27.0
2012	43	18.0
2012	44	13.0
2012	45	19.0
2012	46	17.0
2012	47	32.0
2012	48	15.0
2012	49	11.0
2012	50	18.0
2012	51	16.0
2012	52	23.0
2012	53	NaN

2013	1	16.0
2013	2	20.0
2013	3	17.0
2013	4	15.0
2013	5	16.0
2013	6	19.0
2013	7	22.0
2013	8	19.0
2013	9	17.0
2013	10	13.0
2013	11	15.0
2013	12	19.0
2013	13	22.0
2013	14	20.0
2013	15	25.0
2013	16	17.0
2013	17	19.0
2013	18	22.0
2013	19	24.0
2013	20	20.0
2013	21	14.0
2013	22	19.0
2013	23	18.0
2013	24	20.0
2013	25	32.0
2013	26	22.0
2013	27	25.0
2013	28	19.0
2013	29	24.0
2013	30	24.0
2013	31	24.0
2013	32	27.0
2013	33	20.0
2013	34	18.0
2013	35	15.0
2013	36	18.0
2013	37	12.0
2013	38	17.0
2013	39	19.0
2013	40	17.0
2013	41	8.0
2013	42	15.0
2013	43	25.0
2013	44	12.0
2013	45	18.0
2013	46	19.0
2013	47	23.0
2013	48	14.0
2013	49	13.0
2013	50	15.0
2013	51	22.0
2013	52	11.0
2013	53	NaN

2014	1	25.0
2014	2	15.0
2014	3	13.0
2014	4	18.0
2014	5	13.0
2014	6	10.0
2014	7	20.0
2014	8	21.0
2014	9	18.0
2014	10	12.0
2014	11	13.0
2014	12	18.0
2014	13	17.0
2014	14	11.0
2014	15	14.0
2014	16	17.0
2014	17	23.0
2014	18	18.0
2014	19	15.0
2014	20	14.0
2014	21	20.0
2014	22	17.0
2014	23	20.0
2014	24	19.0
2014	25	21.0
2014	26	13.0
2014	27	14.0
2014	28	10.0
2014	29	17.0
2014	30	20.0
2014	31	22.0
2014	32	16.0
2014	33	18.0
2014	34	16.0
2014	35	18.0
2014	36	22.0
2014	37	14.0
2014	38	18.0
2014	39	12.0
2014	40	21.0
2014	41	13.0
2014	42	15.0
2014	43	18.0
2014	44	15.0
2014	45	7.0
2014	46	20.0
2014	47	12.0
2014	48	16.0
2014	49	6.0
2014	50	8.0
2014	51	19.0
2014	52	13.0
2014	53	NaN

2015	1	20.0
2015	2	11.0
2015	3	19.0
2015	4	18.0
2015	5	8.0
2015	6	15.0
2015	7	11.0
2015	8	11.0
2015	9	23.0
2015	10	16.0
2015	11	12.0
2015	12	15.0
2015	13	14.0
2015	14	11.0
2015	15	19.0
2015	16	9.0
2015	17	14.0
2015	18	12.0
2015	19	9.0
2015	20	20.0
2015	21	17.0
2015	22	15.0
2015	23	22.0
2015	24	17.0
2015	25	11.0
2015	26	20.0
2015	27	18.0
2015	28	24.0
2015	29	16.0
2015	30	15.0
2015	31	11.0
2015	32	24.0
2015	33	17.0
2015	34	7.0
2015	35	15.0
2015	36	16.0
2015	37	16.0
2015	38	20.0
2015	39	8.0
2015	40	13.0
2015	41	12.0
2015	42	21.0
2015	43	20.0
2015	44	12.0
2015	45	8.0
2015	46	11.0
2015	47	19.0
2015	48	10.0
2015	49	15.0
2015	50	17.0
2015	51	12.0
2015	52	11.0
2015	53	11.0

2016	1	13.0
2016	2	14.0
2016	3	8.0
2016	4	8.0
2016	5	12.0
2016	6	15.0
2016	7	10.0
2016	8	13.0
2016	9	13.0
2016	10	14.0
2016	11	11.0
2016	12	10.0
2016	13	17.0
2016	14	9.0
2016	15	10.0
2016	16	9.0
2016	17	11.0
2016	18	12.0
2016	19	17.0
2016	20	14.0
2016	21	17.0
2016	22	12.0
2016	23	11.0
2016	24	13.0
2016	25	8.0
2016	26	21.0
2016	27	15.0
2016	28	12.0
2016	29	6.0
2016	30	12.0
2016	31	14.0
2016	32	13.0
2016	33	16.0
2016	34	15.0
2016	35	19.0
2016	36	12.0
2016	37	20.0
2016	38	11.0
2016	39	15.0
2016	40	10.0
2016	41	18.0
2016	42	17.0
2016	43	14.0
2016	44	9.0
2016	45	16.0
2016	46	10.0
2016	47	13.0
2016	48	15.0
2016	49	16.0
2016	50	14.0
2016	51	11.0
2016	52	13.0
2016	53	NaN

2017	1	7.0
2017	2	12.0
2017	3	17.0
2017	4	13.0
2017	5	10.0
2017	6	12.0
2017	7	11.0
2017	8	8.0
2017	9	8.0
2017	10	14.0
2017	11	5.0
2017	12	16.0
2017	13	12.0
2017	14	15.0
2017	15	13.0
2017	16	21.0
2017	17	10.0
2017	18	12.0
2017	19	14.0
2017	20	22.0
2017	21	10.0
2017	22	12.0
2017	23	10.0
2017	24	10.0
2017	25	22.0
2017	26	11.0
2017	27	9.0
2017	28	10.0
2017	29	17.0
2017	30	23.0
2017	31	21.0
2017	32	11.0
2017	33	8.0
2017	34	16.0
2017	35	15.0
2017	36	11.0
2017	37	17.0
2017	38	17.0
2017	39	6.0
2017	40	14.0
2017	41	12.0
2017	42	11.0
2017	43	9.0
2017	44	14.0
2017	45	10.0
2017	46	11.0
2017	47	13.0
2017	48	12.0
2017	49	2.0
2017	50	16.0
2017	51	19.0
2017	52	11.0
2017	53	NaN

2018	1	14.0
2018	2	16.0
2018	3	12.0
2018	4	17.0
2018	5	18.0
2018	6	14.0
2018	7	13.0
2018	8	12.0
2018	9	13.0
2018	10	15.0
2018	11	19.0
2018	12	13.0
2018	13	14.0
2018	14	11.0
2018	15	7.0
2018	16	17.0
2018	17	10.0
2018	18	9.0
2018	19	13.0
2018	20	14.0
2018	21	15.0
2018	22	20.0
2018	23	15.0
2018	24	11.0
2018	25	12.0
2018	26	17.0
2018	27	13.0
2018	28	12.0
2018	29	12.0
2018	30	16.0
2018	31	16.0
2018	32	21.0
2018	33	10.0
2018	34	10.0
2018	35	13.0
2018	36	12.0
2018	37	17.0
2018	38	11.0
2018	39	12.0
2018	40	12.0
2018	41	8.0
2018	42	10.0
2018	43	10.0
2018	44	17.0
2018	45	4.0
2018	46	8.0
2018	47	9.0
2018	48	14.0
2018	49	9.0
2018	50	8.0
2018	51	12.0
2018	52	15.0
2018	53	NaN

2019	1	15.0
2019	2	17.0
2019	3	7.0
2019	4	17.0
2019	5	14.0
2019	6	13.0
2019	7	15.0
2019	8	15.0
2019	9	9.0
2019	10	13.0
2019	11	17.0
2019	12	15.0
2019	13	5.0
2019	14	10.0
2019	15	10.0
2019	16	8.0
2019	17	8.0
2019	18	9.0
2019	19	12.0
2019	20	7.0
2019	21	19.0
2019	22	10.0
2019	23	15.0
2019	24	15.0
2019	25	15.0
2019	26	16.0
2019	27	12.0
2019	28	9.0
2019	29	15.0
2019	30	8.0
2019	31	12.0
2019	32	14.0
2019	33	13.0
2019	34	10.0
2019	35	19.0
2019	36	11.0
2019	37	17.0
2019	38	6.0
2019	39	15.0
2019	40	13.0
2019	41	16.0
2019	42	14.0
2019	43	9.0
2019	44	12.0
2019	45	13.0
2019	46	9.0
2019	47	8.0
2019	48	14.0
2019	49	10.0
2019	50	11.0
2019	51	7.0
2019	52	4.0
2019	53	NaN

2020	1	9.0
2020	2	9.0
2020	3	8.0
2020	4	8.0
2020	5	17.0
2020	6	11.0
2020	7	11.0
2020	8	7.0
2020	9	9.0
2020	10	10.0
2020	11	7.0
2020	12	11.0
2020	13	7.0
2020	14	3.0
2020	15	12.0
2020	16	7.0
2020	17	4.0
2020	18	10.0
2020	19	10.0
2020	20	9.0
2020	21	16.0
2020	22	6.0
2020	23	7.0
2020	24	14.0
2020	25	15.0
2020	26	9.0
2020	27	6.0
2020	28	9.0
2020	29	9.0
2020	30	13.0
2020	31	3.0
2020	32	11.0
2020	33	11.0
2020	34	12.0
2020	35	18.0
2020	36	11.0
2020	37	12.0
2020	38	13.0
2020	39	14.0
2020	40	15.0
2020	41	12.0
2020	42	9.0
2020	43	15.0
2020	44	19.0
2020	45	9.0
2020	46	14.0
2020	47	15.0
2020	48	8.0
2020	49	13.0
2020	50	8.0
2020	51	10.0
2020	52	16.0
2020	53	15.0
